,date,day,hour,latitude,longitude,minute,month,target,year
4704,31.0,2.0,9.0,39.145098,-84.561653,17.0,1.0,1.0,2018.0
4705,31.0,2.0,9.0,39.146895,-84.562934,16.0,1.0,1.0,2018.0
4706,31.0,2.0,9.0,39.156414,-84.57750899999998,12.0,1.0,1.0,2018.0
4707,31.0,2.0,9.0,39.14415200000001,-84.56010699999999,18.0,1.0,1.0,2018.0
4708,31.0,2.0,9.0,39.144157,-84.560115,18.0,1.0,1.0,2018.0
4709,31.0,2.0,9.0,39.145574,-84.563088,16.0,1.0,1.0,2018.0
4710,31.0,2.0,9.0,39.139061,-84.55042399999998,19.0,1.0,1.0,2018.0
4711,31.0,2.0,9.0,39.139972,-84.551363,19.0,1.0,1.0,2018.0
4712,31.0,2.0,9.0,39.137544,-84.535531,21.0,1.0,1.0,2018.0
4713,31.0,2.0,9.0,39.145453,-84.563028,17.0,1.0,1.0,2018.0
4714,31.0,2.0,9.0,39.155696,-84.564148,14.0,1.0,1.0,2018.0
4715,31.0,2.0,9.0,39.124575,-84.533506,25.0,1.0,1.0,2018.0
4716,31.0,2.0,9.0,39.149208,-84.562043,16.0,1.0,1.0,2018.0
4717,31.0,2.0,9.0,39.146465,-84.56309499999998,16.0,1.0,1.0,2018.0
4718,31.0,2.0,9.0,39.125759,-84.533441,24.0,1.0,1.0,2018.0
4719,31.0,2.0,9.0,39.138469,-84.534191,21.0,1.0,1.0,2018.0
4720,31.0,2.0,9.0,39.143626,-84.559226,18.0,1.0,1.0,2018.0
4721,31.0,2.0,9.0,39.14809,-84.562474,16.0,1.0,1.0,2018.0
4722,31.0,2.0,9.0,39.156936,-84.573527,13.0,1.0,1.0,2018.0
4723,31.0,2.0,9.0,39.130321,-84.53198,24.0,1.0,1.0,2018.0
4724,31.0,2.0,9.0,39.124721,-84.533512,25.0,1.0,1.0,2018.0
4725,31.0,2.0,9.0,39.122122,-84.532143,25.0,1.0,1.0,2018.0
4726,31.0,2.0,9.0,39.123461,-84.53321,25.0,1.0,1.0,2018.0
4727,31.0,2.0,9.0,39.137368,-84.544427,20.0,1.0,1.0,2018.0
4728,31.0,2.0,9.0,39.156414,-84.57750899999998,11.0,1.0,1.0,2018.0
4729,31.0,2.0,9.0,39.155594,-84.570714,13.0,1.0,1.0,2018.0
4730,31.0,2.0,9.0,39.149894,-84.561809,16.0,1.0,1.0,2018.0
4731,31.0,2.0,9.0,39.129181,-84.532735,24.0,1.0,1.0,2018.0
4732,31.0,2.0,9.0,39.13828,-84.532495,22.0,1.0,1.0,2018.0
4733,31.0,2.0,9.0,39.124574,-84.533507,25.0,1.0,1.0,2018.0
4734,31.0,2.0,9.0,39.145453,-84.563028,17.0,1.0,1.0,2018.0
4735,31.0,2.0,9.0,39.132201,-84.531674,23.0,1.0,1.0,2018.0
4736,31.0,2.0,9.0,39.155436,-84.570202,13.0,1.0,1.0,2018.0
4737,31.0,2.0,9.0,39.137009,-84.537673,21.0,1.0,1.0,2018.0
4738,31.0,2.0,9.0,39.157062,-84.574828,13.0,1.0,1.0,2018.0
4739,31.0,2.0,9.0,39.142882,-84.557858,18.0,1.0,1.0,2018.0
4740,31.0,2.0,9.0,39.156414,-84.57750899999998,11.0,1.0,1.0,2018.0
4741,31.0,2.0,9.0,39.153792,-84.563358,15.0,1.0,0.0,2018.0
4742,31.0,2.0,9.0,39.138429,-84.532279,22.0,1.0,1.0,2018.0
4743,31.0,2.0,9.0,39.154551,-84.563385,15.0,1.0,1.0,2018.0
4744,31.0,2.0,9.0,39.156553,-84.56711800000002,14.0,1.0,1.0,2018.0
4745,31.0,2.0,9.0,39.155811,-84.568595,14.0,1.0,1.0,2018.0
4746,31.0,2.0,9.0,39.153432,-84.563363,15.0,1.0,1.0,2018.0
4747,31.0,2.0,9.0,39.13828,-84.532495,22.0,1.0,1.0,2018.0
4748,31.0,2.0,9.0,39.15665,-84.57595699999997,13.0,1.0,1.0,2018.0
4749,31.0,2.0,9.0,39.138501,-84.549633,19.0,1.0,1.0,2018.0
4750,31.0,2.0,9.0,39.156414,-84.57750899999998,11.0,1.0,1.0,2018.0
4751,31.0,2.0,9.0,39.148847,-84.56218199999998,16.0,1.0,1.0,2018.0
4752,31.0,2.0,9.0,39.156426,-84.565066,14.0,1.0,1.0,2018.0
4753,31.0,2.0,9.0,39.151691,-84.562241,15.0,1.0,1.0,2018.0
4754,31.0,2.0,9.0,39.127791,-84.533447,24.0,1.0,0.0,2018.0
4755,31.0,2.0,9.0,39.13828,-84.532495,22.0,1.0,1.0,2018.0
4756,31.0,2.0,9.0,39.139288,-84.55074599999998,19.0,1.0,1.0,2018.0
4757,31.0,2.0,9.0,39.142268,-84.5544,18.0,1.0,1.0,2018.0
4758,31.0,2.0,9.0,39.138962,-84.532045,22.0,1.0,1.0,2018.0
4759,31.0,2.0,9.0,39.157121,-84.574472,13.0,1.0,1.0,2018.0
4760,31.0,2.0,9.0,39.124373,-84.533491,25.0,1.0,1.0,2018.0
4761,31.0,2.0,9.0,39.137397,-84.535836,21.0,1.0,1.0,2018.0
4762,31.0,2.0,9.0,39.138157,-84.534639,21.0,1.0,1.0,2018.0
4763,31.0,2.0,9.0,39.156414,-84.57750899999998,12.0,1.0,1.0,2018.0
4764,31.0,2.0,9.0,39.139615,-84.532384,22.0,1.0,0.0,2018.0
4765,31.0,2.0,9.0,39.145195,-84.56193,17.0,1.0,1.0,2018.0
4766,31.0,2.0,9.0,39.147822,-84.562574,16.0,1.0,1.0,2018.0
4767,31.0,2.0,9.0,39.138337,-84.549425,19.0,1.0,1.0,2018.0
4768,31.0,2.0,9.0,39.152731,-84.563234,15.0,1.0,1.0,2018.0
4769,31.0,2.0,9.0,39.137205,-84.542023,20.0,1.0,1.0,2018.0
4770,31.0,2.0,9.0,39.156295,-84.572191,13.0,1.0,1.0,2018.0
4771,31.0,2.0,9.0,39.122484,-84.53246999999998,25.0,1.0,1.0,2018.0
4772,31.0,2.0,9.0,39.156414,-84.57750899999998,11.0,1.0,1.0,2018.0
4773,31.0,2.0,9.0,39.125014,-84.53350400000002,24.0,1.0,1.0,2018.0
4774,31.0,2.0,9.0,39.13701500000001,-84.532679,23.0,1.0,1.0,2018.0
4775,31.0,2.0,9.0,39.15094600000001,-84.56177199999998,15.0,1.0,1.0,2018.0
4776,31.0,2.0,9.0,39.156993,-84.565926,14.0,1.0,1.0,2018.0
4777,31.0,2.0,9.0,39.151241,-84.561833,15.0,1.0,1.0,2018.0
4778,31.0,2.0,9.0,39.137608,-84.547916,20.0,1.0,1.0,2018.0
4779,31.0,2.0,9.0,39.136701,-84.532521,23.0,1.0,1.0,2018.0
4780,31.0,2.0,9.0,39.151873,-84.562473,15.0,1.0,1.0,2018.0
4781,31.0,2.0,9.0,39.156414,-84.57750899999998,11.0,1.0,1.0,2018.0
4782,31.0,2.0,9.0,39.132917,-84.532063,23.0,1.0,1.0,2018.0
4783,31.0,2.0,9.0,39.13828,-84.532495,22.0,1.0,1.0,2018.0
4784,31.0,2.0,9.0,39.145307,-84.562772,17.0,1.0,1.0,2018.0
4785,31.0,2.0,9.0,39.139632,-84.53256999999998,21.0,1.0,0.0,2018.0
4786,31.0,2.0,9.0,39.156414,-84.57750899999998,11.0,1.0,1.0,2018.0
4787,31.0,2.0,9.0,39.149843,-84.561829,16.0,1.0,1.0,2018.0
4788,31.0,2.0,9.0,39.13828,-84.532495,22.0,1.0,1.0,2018.0
4789,31.0,2.0,9.0,39.150255,-84.561715,15.0,1.0,1.0,2018.0
4790,31.0,2.0,9.0,39.152535,-84.563101,15.0,1.0,1.0,2018.0
4791,31.0,2.0,9.0,39.135525,-84.532276,23.0,1.0,1.0,2018.0
4792,31.0,2.0,9.0,39.137482,-84.546183,20.0,1.0,1.0,2018.0
4793,31.0,2.0,9.0,39.156413,-84.577474,12.0,1.0,1.0,2018.0
4794,31.0,2.0,9.0,39.137732,-84.53291999999998,23.0,1.0,1.0,2018.0
4795,31.0,2.0,9.0,39.144671,-84.560919,17.0,1.0,1.0,2018.0
4796,31.0,2.0,9.0,39.156414,-84.57750899999998,12.0,1.0,1.0,2018.0
4797,31.0,2.0,9.0,39.156424,-84.56732199999998,14.0,1.0,1.0,2018.0
4798,31.0,2.0,9.0,39.156414,-84.57750899999998,12.0,1.0,1.0,2018.0
4799,31.0,2.0,9.0,39.131885,-84.53146600000002,24.0,1.0,1.0,2018.0
4800,31.0,2.0,9.0,39.139138,-84.533251,21.0,1.0,1.0,2018.0
4801,31.0,2.0,9.0,39.156414,-84.57750899999998,12.0,1.0,1.0,2018.0
4802,31.0,2.0,9.0,39.145453,-84.563028,17.0,1.0,1.0,2018.0
4803,31.0,2.0,9.0,39.150068,-84.561757,15.0,1.0,1.0,2018.0
4804,31.0,2.0,9.0,39.130827,-84.531386,24.0,1.0,1.0,2018.0
4805,31.0,2.0,9.0,39.145453,-84.563028,16.0,1.0,1.0,2018.0
4806,31.0,2.0,9.0,39.137886,-84.548824,19.0,1.0,1.0,2018.0
4807,31.0,2.0,9.0,39.13798900000001,-84.532912,23.0,1.0,1.0,2018.0
4808,31.0,2.0,9.0,39.156414,-84.57750899999998,12.0,1.0,1.0,2018.0
4809,31.0,2.0,9.0,39.138316,-84.532425,22.0,1.0,1.0,2018.0
4810,31.0,2.0,9.0,39.13437,-84.532205,23.0,1.0,1.0,2018.0
4811,31.0,2.0,9.0,39.137446,-84.54561,20.0,1.0,1.0,2018.0
4812,31.0,2.0,9.0,39.15663,-84.56531,14.0,1.0,1.0,2018.0
4813,31.0,2.0,9.0,39.142546,-84.556435,18.0,1.0,1.0,2018.0
4814,31.0,2.0,9.0,39.136997,-84.538602,21.0,1.0,1.0,2018.0
4815,31.0,2.0,9.0,39.145453,-84.563028,16.0,1.0,1.0,2018.0
4816,31.0,2.0,9.0,39.145453,-84.563028,17.0,1.0,1.0,2018.0
4817,31.0,2.0,9.0,39.156492,-84.57680699999997,13.0,1.0,1.0,2018.0
4818,31.0,2.0,9.0,39.12412,-84.533455,25.0,1.0,1.0,2018.0
4819,31.0,2.0,9.0,39.138233,-84.534531,21.0,1.0,1.0,2018.0
4820,31.0,2.0,9.0,39.141612,-84.552963,18.0,1.0,1.0,2018.0
4821,31.0,2.0,9.0,39.127993,-84.533378,24.0,1.0,1.0,2018.0
4822,31.0,2.0,9.0,39.156414,-84.57750899999998,12.0,1.0,1.0,2018.0
4823,31.0,2.0,9.0,39.14412100000001,-84.560061,18.0,1.0,1.0,2018.0
4824,31.0,2.0,9.0,39.13785,-84.548777,19.0,1.0,1.0,2018.0
4825,31.0,2.0,9.0,39.149894,-84.561809,16.0,1.0,1.0,2018.0
4826,31.0,2.0,9.0,39.13828,-84.532495,23.0,1.0,1.0,2018.0
4827,31.0,2.0,9.0,39.156737,-84.573105,13.0,1.0,1.0,2018.0
4828,31.0,2.0,9.0,39.155496,-84.569162,13.0,1.0,1.0,2018.0
4829,31.0,2.0,9.0,39.156414,-84.57750899999998,12.0,1.0,1.0,2018.0
4830,31.0,2.0,9.0,39.156326,-84.567841,14.0,1.0,1.0,2018.0
4831,31.0,2.0,9.0,39.142394,-84.554877,18.0,1.0,1.0,2018.0
4832,31.0,2.0,9.0,39.138299,-84.53443,21.0,1.0,1.0,2018.0
4833,31.0,2.0,9.0,39.137091,-84.540089,20.0,1.0,1.0,2018.0
4834,31.0,2.0,9.0,39.137334,-84.543912,20.0,1.0,1.0,2018.0
4835,31.0,2.0,9.0,39.143828000000006,-84.55958100000002,18.0,1.0,1.0,2018.0
4836,31.0,2.0,9.0,39.14445900000001,-84.560598,17.0,1.0,1.0,2018.0
4837,31.0,2.0,9.0,39.156457,-84.57706,13.0,1.0,1.0,2018.0
4838,31.0,2.0,9.0,39.137034,-84.53908,20.0,1.0,1.0,2018.0
4839,31.0,2.0,9.0,39.145453,-84.563028,17.0,1.0,1.0,2018.0
4840,31.0,2.0,9.0,39.124574,-84.533507,25.0,1.0,1.0,2018.0
4841,31.0,2.0,9.0,39.143113,-84.558339,18.0,1.0,1.0,2018.0
4842,31.0,2.0,9.0,39.120107,-84.525305,26.0,1.0,1.0,2018.0
4843,31.0,2.0,9.0,39.121242,-84.525953,29.0,1.0,1.0,2018.0
4844,31.0,2.0,9.0,39.11916,-84.52173,28.0,1.0,1.0,2018.0
4845,31.0,2.0,9.0,39.13013400000001,-84.530664,40.0,1.0,1.0,2018.0
4846,31.0,2.0,9.0,39.12201,-84.526117,33.0,1.0,1.0,2018.0
4847,31.0,2.0,9.0,39.119006,-84.521722,28.0,1.0,1.0,2018.0
4848,31.0,2.0,9.0,39.126274,-84.531832,40.0,1.0,1.0,2018.0
4849,31.0,2.0,9.0,39.12201,-84.526117,35.0,1.0,1.0,2018.0
4850,31.0,2.0,9.0,39.12155300000001,-84.526442,37.0,1.0,1.0,2018.0
4851,31.0,2.0,9.0,39.12189,-84.529483,38.0,1.0,1.0,2018.0
4852,31.0,2.0,9.0,39.122017,-84.52611800000003,32.0,1.0,1.0,2018.0
4853,31.0,2.0,9.0,39.12155300000001,-84.526442,37.0,1.0,1.0,2018.0
4854,31.0,2.0,9.0,39.121242,-84.525953,31.0,1.0,1.0,2018.0
4855,31.0,2.0,9.0,39.12201,-84.526117,35.0,1.0,1.0,2018.0
4856,31.0,2.0,9.0,39.12201,-84.526117,35.0,1.0,1.0,2018.0
4857,31.0,2.0,9.0,39.119196,-84.52325,27.0,1.0,1.0,2018.0
4858,31.0,2.0,9.0,39.120374,-84.524393,28.0,1.0,1.0,2018.0
4859,31.0,2.0,9.0,39.123247,-84.532292,39.0,1.0,1.0,2018.0
4860,31.0,2.0,9.0,39.12012,-84.525328,26.0,1.0,1.0,2018.0
4861,31.0,2.0,9.0,39.12201,-84.526117,33.0,1.0,1.0,2018.0
4862,31.0,2.0,9.0,39.126057,-84.531901,39.0,1.0,1.0,2018.0
4863,31.0,2.0,9.0,39.12201,-84.526117,33.0,1.0,1.0,2018.0
4864,31.0,2.0,9.0,39.12201,-84.526117,34.0,1.0,1.0,2018.0
4865,31.0,2.0,9.0,39.119306,-84.523552,27.0,1.0,1.0,2018.0
4866,31.0,2.0,9.0,39.120107,-84.525305,26.0,1.0,1.0,2018.0
4867,31.0,2.0,9.0,39.120587,-84.526112,26.0,1.0,1.0,2018.0
4868,31.0,2.0,9.0,39.12201,-84.526117,34.0,1.0,1.0,2018.0
4869,31.0,2.0,9.0,39.12155300000001,-84.526442,38.0,1.0,1.0,2018.0
4870,31.0,2.0,9.0,39.121242,-84.525953,29.0,1.0,1.0,2018.0
4871,31.0,2.0,9.0,39.120109,-84.52386700000002,28.0,1.0,1.0,2018.0
4872,31.0,2.0,9.0,39.12201,-84.526117,32.0,1.0,1.0,2018.0
4873,31.0,2.0,9.0,39.12155300000001,-84.526442,37.0,1.0,1.0,2018.0
4874,31.0,2.0,9.0,39.121242,-84.525953,29.0,1.0,1.0,2018.0
4875,31.0,2.0,9.0,39.12201,-84.526117,32.0,1.0,1.0,2018.0
4876,31.0,2.0,9.0,39.11916400000001,-84.52173,28.0,1.0,1.0,2018.0
4877,31.0,2.0,9.0,39.121242,-84.525953,30.0,1.0,1.0,2018.0
4878,31.0,2.0,9.0,39.121242,-84.525953,30.0,1.0,1.0,2018.0
4879,31.0,2.0,9.0,39.11891,-84.52251700000002,27.0,1.0,1.0,2018.0
4880,31.0,2.0,9.0,39.119706,-84.522752,28.0,1.0,1.0,2018.0
4881,31.0,2.0,9.0,39.12201,-84.526117,32.0,1.0,1.0,2018.0
4882,31.0,2.0,9.0,39.12201,-84.526117,33.0,1.0,1.0,2018.0
4883,31.0,2.0,9.0,39.12201,-84.526117,34.0,1.0,1.0,2018.0
4884,31.0,2.0,9.0,39.120107,-84.525305,27.0,1.0,1.0,2018.0
4885,31.0,2.0,9.0,39.12155300000001,-84.526442,37.0,1.0,1.0,2018.0
4886,31.0,2.0,9.0,39.125912,-84.53193900000002,39.0,1.0,1.0,2018.0
4887,31.0,2.0,9.0,39.121242,-84.525953,29.0,1.0,1.0,2018.0
4888,31.0,2.0,9.0,39.12836,-84.53119699999998,40.0,1.0,1.0,2018.0
4889,31.0,2.0,9.0,39.122605,-84.53154599999998,39.0,1.0,1.0,2018.0
4890,31.0,2.0,9.0,39.122442,-84.526041,32.0,1.0,1.0,2018.0
4891,31.0,2.0,9.0,39.121242,-84.525953,29.0,1.0,1.0,2018.0
4892,31.0,2.0,9.0,39.12201,-84.526117,35.0,1.0,1.0,2018.0
4893,31.0,2.0,9.0,39.121386,-84.529553,26.0,1.0,1.0,2018.0
4894,31.0,2.0,9.0,39.121242,-84.525953,31.0,1.0,1.0,2018.0
4895,31.0,2.0,9.0,39.12201,-84.526117,35.0,1.0,1.0,2018.0
4896,31.0,2.0,9.0,39.12201,-84.526117,33.0,1.0,1.0,2018.0
4897,31.0,2.0,9.0,39.130095,-84.530684,40.0,1.0,1.0,2018.0
4898,31.0,2.0,9.0,39.12201,-84.526117,34.0,1.0,1.0,2018.0
4899,31.0,2.0,9.0,39.130926,-84.53043100000002,40.0,1.0,1.0,2018.0
4900,31.0,2.0,9.0,39.127203,-84.531547,40.0,1.0,1.0,2018.0
4901,31.0,2.0,9.0,39.12155300000001,-84.526442,36.0,1.0,1.0,2018.0
4902,31.0,2.0,9.0,39.121689,-84.5262,35.0,1.0,1.0,2018.0
4903,31.0,2.0,9.0,39.12201,-84.526117,33.0,1.0,1.0,2018.0
4904,31.0,2.0,9.0,39.120913,-84.52705,26.0,1.0,1.0,2018.0
4905,31.0,2.0,9.0,39.121242,-84.525953,30.0,1.0,1.0,2018.0
4906,31.0,2.0,9.0,39.121242,-84.525953,30.0,1.0,1.0,2018.0
4907,31.0,2.0,9.0,39.118603,-84.521822,27.0,1.0,1.0,2018.0
4908,31.0,2.0,9.0,39.121549,-84.52642800000002,36.0,1.0,1.0,2018.0
4909,31.0,2.0,9.0,39.121737,-84.528273,38.0,1.0,1.0,2018.0
4910,31.0,2.0,9.0,39.12155300000001,-84.526442,37.0,1.0,1.0,2018.0
4911,31.0,2.0,9.0,39.122406,-84.526025,32.0,1.0,1.0,2018.0
4912,31.0,2.0,9.0,39.123498,-84.532387,39.0,1.0,1.0,2018.0
4913,31.0,2.0,9.0,39.121242,-84.525953,29.0,1.0,1.0,2018.0
4914,31.0,2.0,9.0,39.121242,-84.525953,30.0,1.0,1.0,2018.0
4915,31.0,2.0,9.0,39.12155300000001,-84.526442,37.0,1.0,1.0,2018.0
4916,31.0,2.0,9.0,39.120107,-84.525305,26.0,1.0,1.0,2018.0
4917,31.0,2.0,9.0,39.121608,-84.530845,26.0,1.0,1.0,2018.0
4918,31.0,2.0,9.0,39.12201,-84.526117,34.0,1.0,1.0,2018.0
4919,31.0,2.0,9.0,39.12155300000001,-84.526442,36.0,1.0,1.0,2018.0
4920,31.0,2.0,9.0,39.121029,-84.527621,26.0,1.0,1.0,2018.0
4921,31.0,2.0,9.0,39.12155300000001,-84.526442,36.0,1.0,1.0,2018.0
4922,31.0,2.0,9.0,39.121376,-84.526074,31.0,1.0,1.0,2018.0
4923,31.0,2.0,9.0,39.120435,-84.52583800000002,26.0,1.0,1.0,2018.0
4924,31.0,2.0,9.0,39.12201,-84.526117,32.0,1.0,1.0,2018.0
4925,31.0,2.0,9.0,39.12155300000001,-84.526442,38.0,1.0,1.0,2018.0
4926,31.0,2.0,9.0,39.121242,-84.525953,30.0,1.0,1.0,2018.0
4927,31.0,2.0,9.0,39.12201,-84.526117,35.0,1.0,1.0,2018.0
4928,31.0,2.0,9.0,39.128699,-84.531103,40.0,1.0,1.0,2018.0
4929,31.0,2.0,9.0,39.12155300000001,-84.526442,36.0,1.0,1.0,2018.0
4930,31.0,2.0,9.0,39.124341,-84.532402,39.0,1.0,1.0,2018.0
4931,31.0,2.0,9.0,39.121651,-84.526108,31.0,1.0,1.0,2018.0
4932,31.0,2.0,9.0,39.12201,-84.526117,34.0,1.0,1.0,2018.0
4933,31.0,2.0,9.0,39.12155300000001,-84.526442,36.0,1.0,1.0,2018.0
4934,31.0,2.0,9.0,39.12155300000001,-84.526442,36.0,1.0,1.0,2018.0
4935,31.0,2.0,9.0,39.122455,-84.526044,32.0,1.0,1.0,2018.0
4936,31.0,2.0,9.0,39.119583,-84.524343,27.0,1.0,1.0,2018.0
4937,31.0,2.0,9.0,39.120161,-84.524,28.0,1.0,1.0,2018.0
4938,31.0,2.0,9.0,39.127617,-84.53143399999998,40.0,1.0,1.0,2018.0
4939,31.0,2.0,9.0,39.12155300000001,-84.526442,37.0,1.0,1.0,2018.0
4940,31.0,2.0,9.0,39.119298,-84.52172900000002,28.0,1.0,1.0,2018.0
4941,31.0,2.0,9.0,39.12155300000001,-84.526442,36.0,1.0,1.0,2018.0
4942,31.0,2.0,9.0,39.122349,-84.526048,31.0,1.0,1.0,2018.0
4943,31.0,2.0,9.0,39.12201,-84.526117,34.0,1.0,1.0,2018.0
4944,31.0,2.0,9.0,39.11916400000001,-84.52173,28.0,1.0,1.0,2018.0
4945,31.0,2.0,9.0,39.121242,-84.525953,30.0,1.0,1.0,2018.0
4946,31.0,2.0,9.0,39.12201,-84.526117,33.0,1.0,1.0,2018.0
4947,31.0,2.0,9.0,39.12201,-84.526117,33.0,1.0,1.0,2018.0
4948,31.0,2.0,9.0,39.12201,-84.526117,33.0,1.0,1.0,2018.0
4949,31.0,2.0,9.0,39.121242,-84.525953,29.0,1.0,1.0,2018.0
4950,31.0,2.0,9.0,39.12155300000001,-84.526442,36.0,1.0,1.0,2018.0
4951,31.0,2.0,9.0,39.12161500000001,-84.52717700000002,38.0,1.0,1.0,2018.0
4952,31.0,2.0,9.0,39.12201,-84.526117,33.0,1.0,1.0,2018.0
4953,31.0,2.0,9.0,39.122012,-84.52611800000003,32.0,1.0,1.0,2018.0
4954,31.0,2.0,9.0,39.119835,-84.52310899999998,28.0,1.0,1.0,2018.0
4955,31.0,2.0,9.0,39.12201,-84.526117,35.0,1.0,1.0,2018.0
4956,31.0,2.0,9.0,39.12201,-84.526117,33.0,1.0,1.0,2018.0
4957,31.0,2.0,9.0,39.12155300000001,-84.526442,38.0,1.0,1.0,2018.0
4958,31.0,2.0,9.0,39.121966,-84.526125,35.0,1.0,1.0,2018.0
4959,31.0,2.0,9.0,39.12155300000001,-84.526442,37.0,1.0,1.0,2018.0
4960,31.0,2.0,9.0,39.121881,-84.526131,35.0,1.0,1.0,2018.0
4961,31.0,2.0,9.0,39.12155300000001,-84.526442,37.0,1.0,1.0,2018.0
4962,31.0,2.0,9.0,39.121571,-84.526741,38.0,1.0,1.0,2018.0
4963,31.0,2.0,9.0,39.118757,-84.52215,27.0,1.0,1.0,2018.0
4964,31.0,2.0,9.0,39.12201,-84.526117,33.0,1.0,1.0,2018.0
4965,31.0,2.0,9.0,39.122363,-84.526045,31.0,1.0,1.0,2018.0
4966,31.0,2.0,9.0,39.121564,-84.526593,38.0,1.0,1.0,2018.0
4967,31.0,2.0,9.0,39.121242,-84.525953,30.0,1.0,1.0,2018.0
4968,31.0,2.0,9.0,39.122021,-84.52611800000003,32.0,1.0,1.0,2018.0
4969,31.0,2.0,9.0,39.121242,-84.525953,30.0,1.0,1.0,2018.0
4970,31.0,2.0,9.0,39.12155300000001,-84.526442,37.0,1.0,1.0,2018.0
4971,31.0,2.0,9.0,39.121704,-84.526111,31.0,1.0,1.0,2018.0
4972,31.0,2.0,9.0,39.12233300000001,-84.526106,32.0,1.0,1.0,2018.0
4973,31.0,2.0,9.0,39.118619,-84.521759,27.0,1.0,1.0,2018.0
4974,31.0,2.0,9.0,39.12201,-84.526117,34.0,1.0,1.0,2018.0
4975,31.0,2.0,9.0,39.1188,-84.521745,27.0,1.0,1.0,2018.0
4976,31.0,2.0,9.0,39.121242,-84.525953,30.0,1.0,1.0,2018.0
4977,31.0,2.0,9.0,39.121649,-84.527501,38.0,1.0,1.0,2018.0
4978,31.0,2.0,9.0,39.120106,-84.525306,26.0,1.0,1.0,2018.0
4979,31.0,2.0,9.0,39.121281,-84.528979,26.0,1.0,1.0,2018.0
4980,31.0,2.0,9.0,39.121858,-84.52611,31.0,1.0,1.0,2018.0
4981,31.0,2.0,9.0,39.121923,-84.526105,31.0,1.0,1.0,2018.0
4982,31.0,2.0,9.0,39.129838,-84.530773,40.0,1.0,1.0,2018.0
4983,31.0,2.0,9.0,39.12201,-84.526117,34.0,1.0,1.0,2018.0
4984,31.0,2.0,9.0,39.12201,-84.526117,33.0,1.0,1.0,2018.0
4985,31.0,2.0,9.0,39.121472,-84.526106,31.0,1.0,1.0,2018.0
4986,31.0,2.0,9.0,39.12155300000001,-84.526442,36.0,1.0,1.0,2018.0
4987,31.0,2.0,9.0,39.12193,-84.529771,38.0,1.0,1.0,2018.0
4988,31.0,2.0,9.0,39.119393,-84.5219,28.0,1.0,1.0,2018.0
4989,31.0,2.0,9.0,39.12155300000001,-84.526442,37.0,1.0,1.0,2018.0
4990,31.0,2.0,9.0,39.12201,-84.526117,34.0,1.0,1.0,2018.0
4991,31.0,2.0,9.0,39.122117,-84.526095,31.0,1.0,1.0,2018.0
4992,31.0,2.0,9.0,39.12027,-84.52422800000002,28.0,1.0,1.0,2018.0
4993,31.0,2.0,9.0,39.13067,-84.530511,40.0,1.0,1.0,2018.0
4994,31.0,2.0,9.0,39.122073,-84.53054,39.0,1.0,1.0,2018.0
4995,31.0,2.0,9.0,39.119219,-84.521689,28.0,1.0,1.0,2018.0
4996,31.0,2.0,9.0,39.121761,-84.528509,38.0,1.0,1.0,2018.0
4997,31.0,2.0,9.0,39.121598,-84.52620300000002,35.0,1.0,1.0,2018.0
4998,31.0,2.0,9.0,39.12155300000001,-84.526442,38.0,1.0,1.0,2018.0
4999,31.0,2.0,9.0,39.12155300000001,-84.526442,37.0,1.0,1.0,2018.0
5000,31.0,2.0,9.0,39.12285,-84.531981,39.0,1.0,1.0,2018.0
5001,31.0,2.0,9.0,39.120951,-84.525642,29.0,1.0,1.0,2018.0
5002,31.0,2.0,9.0,39.121181,-84.525892,29.0,1.0,1.0,2018.0
5003,31.0,2.0,9.0,39.121242,-84.525953,30.0,1.0,1.0,2018.0
5004,31.0,2.0,9.0,39.126618,-84.531734,40.0,1.0,1.0,2018.0
5005,31.0,2.0,9.0,39.119524,-84.524126,27.0,1.0,1.0,2018.0
5006,31.0,2.0,9.0,39.129587,-84.53086,40.0,1.0,1.0,2018.0
5007,31.0,2.0,9.0,39.125035,-84.532197,39.0,1.0,1.0,2018.0
5008,31.0,2.0,9.0,39.12155300000001,-84.526442,36.0,1.0,1.0,2018.0
5009,31.0,2.0,9.0,39.12217800000001,-84.53075799999998,39.0,1.0,1.0,2018.0
5010,31.0,2.0,9.0,39.11916400000001,-84.521723,28.0,1.0,1.0,2018.0
5011,31.0,2.0,9.0,39.121542,-84.526383,35.0,1.0,1.0,2018.0
5012,31.0,2.0,9.0,39.121131,-84.525841,29.0,1.0,1.0,2018.0
5013,31.0,2.0,9.0,39.12155300000001,-84.526442,36.0,1.0,1.0,2018.0
5014,31.0,2.0,9.0,39.124055,-84.53245,39.0,1.0,1.0,2018.0
5015,31.0,2.0,9.0,39.121242,-84.525953,29.0,1.0,1.0,2018.0
5016,31.0,2.0,9.0,39.12155300000001,-84.526442,37.0,1.0,1.0,2018.0
5017,31.0,2.0,9.0,39.12201,-84.526117,35.0,1.0,1.0,2018.0
5018,31.0,2.0,9.0,39.122198,-84.526123,32.0,1.0,1.0,2018.0
5019,31.0,2.0,9.0,39.12201,-84.526117,34.0,1.0,1.0,2018.0
5020,31.0,2.0,9.0,39.11976,-84.524869,27.0,1.0,1.0,2018.0
5021,31.0,2.0,9.0,39.120745,-84.525369,29.0,1.0,1.0,2018.0
